id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl
1235,@nx.editor4586,Movie 🤮🤮🤮🤮😂🍆🍆🍆🍆,Ugx5CFjP7ikaFVuXTdd4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugx5CFjP7ikaFVuXTdd4AaABAg,2023-12-06 12:31:23,0,Movie 🤮🤮🤮🤮😂🍆🍆🍆🍆,http://www.youtube.com/@nx.editor4586
1236,@M1CHA3L23,Ranbirs character is the indian andrew tate. Who agrees,UgzgxWkRg31ePxFz0i54AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzgxWkRg31ePxFz0i54AaABAg,2023-12-06 12:26:16,0,Ranbirs character is the indian andrew tate. Who agrees,http://www.youtube.com/@M1CHA3L23
1237,@sumit904,❤,UgxffmtSzoD4tkbamXV4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxffmtSzoD4tkbamXV4AaABAg,2023-12-06 12:17:53,0,❤,http://www.youtube.com/@sumit904
1238,@puneetshukla3865,What a movie!!💯,UgyaGNg0yEHgLYKUrS54AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyaGNg0yEHgLYKUrS54AaABAg,2023-12-06 12:09:07,0,What a movie!!💯,http://www.youtube.com/@puneetshukla3865
1239,@anshviyogi5444,That's the baap of Kabir Singh,UgzCNjeFQ81rCfKK87B4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzCNjeFQ81rCfKK87B4AaABAg,2023-12-06 11:50:33,0,That's the baap of Kabir Singh,http://www.youtube.com/@anshviyogi5444
1240,@C.S_Crazy_Hub,Like botton who is watching teaser after movie😂,UgwgwaWKyIP0tQkSutB4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwgwaWKyIP0tQkSutB4AaABAg,2023-12-06 11:49:04,0,Like botton who is watching teaser after movie😂,http://www.youtube.com/@C.S_Crazy_Hub
1241,@navneetchoudhary98,in my opinion this was one of the greatest bollywood movies of all time,UgweaTXV2Iip71EKBAB4AaABAg,,4,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgweaTXV2Iip71EKBAB4AaABAg,2023-12-06 11:47:58,0,in my opinion this was one of the greatest bollywood movies of all time,http://www.youtube.com/@navneetchoudhary98
1242,@BimlaJoshi-tc6pt,Why bobby role is too short...???,UgwR9YxwkyKQx9iU7vZ4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwR9YxwkyKQx9iU7vZ4AaABAg,2023-12-06 11:43:09,0,Why bobby role is too short...???,http://www.youtube.com/@BimlaJoshi-tc6pt
1243,@jaishetty8586,aaj bhi Zippo ki awaz aati hai...,UgxTPdMwVUd3v3Q7CSZ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxTPdMwVUd3v3Q7CSZ4AaABAg,2023-12-06 11:28:00,0,aaj bhi Zippo ki awaz aati hai...,http://www.youtube.com/@jaishetty8586
1244,@3dimensions666,Isesa acha animal trance sunlo,Ugw0mMz8rODEHSD8wvF4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugw0mMz8rODEHSD8wvF4AaABAg,2023-12-06 11:06:10,0,Isesa acha animal trance sunlo,http://www.youtube.com/@3dimensions666
1245,@monstergaming946,Monster❌ Gangsters one and Only Rocky Bhai,Ugx6R_oL5445O_m4USd4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugx6R_oL5445O_m4USd4AaABAg,2023-12-06 11:06:00,0,Monster❌ Gangsters one and Only Rocky Bhai,http://www.youtube.com/@monstergaming946
1246,@mr_rajkumarvlog9563,Mja nhi aayaa,UgzupbjFt6M4yQIwFy94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzupbjFt6M4yQIwFy94AaABAg,2023-12-06 10:27:56,0,Mja nhi aayaa,http://www.youtube.com/@mr_rajkumarvlog9563
1247,@akshetjethi202,I don’t know what happened to our youth nobody wants to watch sam bahadur rather this 🤮 movie,UgyhGX11Uxyounbg8r94AaABAg,,3,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyhGX11Uxyounbg8r94AaABAg,2023-12-06 10:18:39,0,I don’t know what happened to our youth nobody wants to watch sam bahadur rather this 🤮 movie,http://www.youtube.com/@akshetjethi202
1248,@prakashpokhrel561,"Worse movie, Don't waste your money.",Ugwoaz0NAChZwVUJc-54AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugwoaz0NAChZwVUJc-54AaABAg,2023-12-06 10:11:02,0,"Worse movie, Don't waste your money.",http://www.youtube.com/@prakashpokhrel561
1249,@yeshtupsy1135,Why do I feel ranveer singh would be a better fit for this role,UgxNqkTWy_YLDTIBn0d4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxNqkTWy_YLDTIBn0d4AaABAg,2023-12-06 09:59:42,0,Why do I feel ranveer singh would be a better fit for this role,http://www.youtube.com/@yeshtupsy1135
1250,@pranjolnandananda9747,Hopeless movie ever i aspected,UgxspezAdIwGw5jCIXR4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxspezAdIwGw5jCIXR4AaABAg,2023-12-06 09:54:50,0,Hopeless movie ever i aspected,http://www.youtube.com/@pranjolnandananda9747
1251,@Arhaan2418,One of the best movie i have watched. Just watched it today. Never felt the goosebumps watching salman or Shahrukh movies. This is the master piece produced by director,UgxAvblvhZ4aVBPENDx4AaABAg,,2,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxAvblvhZ4aVBPENDx4AaABAg,2023-12-06 09:49:22,0,One of the best movie i have watched. Just watched it today. Never felt the goosebumps watching salman or Shahrukh movies. This is the master piece produced by director,http://www.youtube.com/@Arhaan2418
1252,@PhotoberryStudio,More then 3 hours movie Didn't felt bored Action love story Loved it,UgxNwKdvXFOQAmjuXvF4AaABAg,,9,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxNwKdvXFOQAmjuXvF4AaABAg,2023-12-06 09:34:58,0,More then 3 hours movie Didn't felt bored Action love story Loved it,http://www.youtube.com/@PhotoberryStudio
1253,@user-gl4qw3yw9n,❤,Ugxug1EVHGmY0JQeeIF4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxug1EVHGmY0JQeeIF4AaABAg,2023-12-06 09:32:02,0,❤,http://www.youtube.com/@user-gl4qw3yw9n
1254,@GauranshSingh-bv9hw,"The whistle bgm in the whole teaser was not in the movie, i hope it would have been 1:58",UgzTnP9muAy3gPXYA9V4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzTnP9muAy3gPXYA9V4AaABAg,2023-12-06 09:31:42,0,"The whistle bgm in the whole teaser was not in the movie, i hope it would have been 1:58",http://www.youtube.com/@GauranshSingh-bv9hw
1255,@gurtejsabarwal3753,Are btao yaar movie Ranbir ki hai ke Bobby deol ki 😅,UgxBEOqqlyOoA7BsyzJ4AaABAg,,2,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxBEOqqlyOoA7BsyzJ4AaABAg,2023-12-06 09:17:47,0,Are btao yaar movie Ranbir ki hai ke Bobby deol ki 😅,http://www.youtube.com/@gurtejsabarwal3753
1256,@tanmoykundu7019,Kya action scene hai yaar,UgylO0Ax-jezUyvfmmZ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgylO0Ax-jezUyvfmmZ4AaABAg,2023-12-06 09:14:40,0,Kya action scene hai yaar,http://www.youtube.com/@tanmoykundu7019
1257,@tenu-vaskar,Damn❤ what a master piece. Love how is it has been directed. Entry of Boby deol steal the show. didn't even realised when 3.2hrs gone. What a movie,UgwoRteDnkdKqHoQW4F4AaABAg,,125,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwoRteDnkdKqHoQW4F4AaABAg,2023-12-06 08:53:59,1,Damn❤ what a master piece. Love how is it has been directed. Entry of Boby deol steal the show. didn't even realised when 3.2hrs gone. What a movie,http://www.youtube.com/@tenu-vaskar
1258,@selonphilesparrow,Bahut bada movie hai yar,UgwoRteDnkdKqHoQW4F4AaABAg.9xzP7OIYJgc9y0eWjzfbw9,@tenu-vaskar,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwoRteDnkdKqHoQW4F4AaABAg.9xzP7OIYJgc9y0eWjzfbw9,2023-12-07 05:55:44,0,Bahut bada movie hai yar,http://www.youtube.com/@selonphilesparrow
1259,@ZindagiJhandwa,Didnt expected it would be such a superhit,UgxDL5w2EXyHHoJhbzZ4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxDL5w2EXyHHoJhbzZ4AaABAg,2023-12-06 08:31:09,1,Didnt expected it would be such a superhit,http://www.youtube.com/@ZindagiJhandwa
1260,@shayarisafar8273,Me too. Happy for Ranbir and Bobby,UgxDL5w2EXyHHoJhbzZ4AaABAg.9xzMW4khPWb9y1fREyrQtu,@ZindagiJhandwa,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxDL5w2EXyHHoJhbzZ4AaABAg.9xzMW4khPWb9y1fREyrQtu,2023-12-07 15:22:58,0,Me too. Happy for Ranbir and Bobby,http://www.youtube.com/@shayarisafar8273
1261,@thedream6203,WTF is this,UgxPmeKBjHGWL83UKu14AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxPmeKBjHGWL83UKu14AaABAg,2023-12-06 07:59:37,0,WTF is this,http://www.youtube.com/@thedream6203
1262,@kritanshkeith9989,Faltu 🤮🤮🤮,UgwcKlmVSw7tmU93tL94AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwcKlmVSw7tmU93tL94AaABAg,2023-12-06 07:58:42,0,Faltu 🤮🤮🤮,http://www.youtube.com/@kritanshkeith9989
1263,@themukularora,Mne aaj hi dekhi ha ye movie bhot epic ha,UgxXS5dvU8BcoEO3axJ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxXS5dvU8BcoEO3axJ4AaABAg,2023-12-06 07:29:23,2,Mne aaj hi dekhi ha ye movie bhot epic ha,http://www.youtube.com/@themukularora
1264,@angelsWorld741,Fir to pakka tujhe epic ka mtlv hi nhi pta,UgxXS5dvU8BcoEO3axJ4AaABAg.9xzFRhgxa8N9xzRj2IfXsW,@themukularora,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxXS5dvU8BcoEO3axJ4AaABAg.9xzFRhgxa8N9xzRj2IfXsW,2023-12-06 09:16:44,0,Fir to pakka tujhe epic ka mtlv hi nhi pta,http://www.youtube.com/@angelsWorld741
1265,@Tiger_on_way,​@@angelsWorld741tujhe pta hai to aakr muh me le le,UgxXS5dvU8BcoEO3axJ4AaABAg.9xzFRhgxa8N9xztWlpmmRB,@themukularora,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxXS5dvU8BcoEO3axJ4AaABAg.9xzFRhgxa8N9xztWlpmmRB,2023-12-06 13:28:20,0,​@@angelsWorld741tujhe pta hai to aakr muh me le le,http://www.youtube.com/@Tiger_on_way
1266,@sofiasingla5639,Punjabis are everywhere,Ugxor9qTg-0M2BGzG9R4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxor9qTg-0M2BGzG9R4AaABAg,2023-12-06 06:49:47,1,Punjabis are everywhere,http://www.youtube.com/@sofiasingla5639
1267,@ralph6417,Heroine is Madrasi 😂 😂,Ugxor9qTg-0M2BGzG9R4AaABAg.9xzAujGGz6f9xzO3Gi3v5K,@sofiasingla5639,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxor9qTg-0M2BGzG9R4AaABAg.9xzAujGGz6f9xzO3Gi3v5K,2023-12-06 08:44:41,0,Heroine is Madrasi 😂 😂,http://www.youtube.com/@ralph6417
1268,@taaraa20,@sarkaritraveller,Ugy6X1xTlw1yKTjMMCx4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy6X1xTlw1yKTjMMCx4AaABAg,2023-12-06 06:42:13,0,@sarkaritraveller,http://www.youtube.com/@taaraa20
1269,@tejinderkaur9083,Life ki sabsey ghatia film.ghatia director. Ghatia that Sikh characters jinhone is film main role kiya hai.,UgyaU2sDXSk31TCIvOJ4AaABAg,,2,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyaU2sDXSk31TCIvOJ4AaABAg,2023-12-06 06:34:37,0,Life ki sabsey ghatia film.ghatia director. Ghatia that Sikh characters jinhone is film main role kiya hai.,http://www.youtube.com/@tejinderkaur9083
1270,@AdeshTiwari__07,Bobby killed to bollywood 😎💪❤,UgxNvm6QRPds6u8p6fN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxNvm6QRPds6u8p6fN4AaABAg,2023-12-06 06:25:35,0,Bobby killed to bollywood 😎💪❤,http://www.youtube.com/@AdeshTiwari__07
1271,@sakshikadam7356,Rashmika jaha bhi jati hai blockbuster bna hi deti hai,UgxDEea7geYogu0rm8d4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxDEea7geYogu0rm8d4AaABAg,2023-12-06 06:05:35,0,Rashmika jaha bhi jati hai blockbuster bna hi deti hai,http://www.youtube.com/@sakshikadam7356
1272,@dare-er7sw,BS movie,Ugw1_nHsZw0Y2buDxVN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugw1_nHsZw0Y2buDxVN4AaABAg,2023-12-06 05:58:25,0,BS movie,http://www.youtube.com/@dare-er7sw
1273,@shamiurrahman3512,"Hats off to Ranveer Kapoor, Bobby Deol, Anil Kapoor  SRV",UgwwBzu4acg-bSJtA5B4AaABAg,,6,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwwBzu4acg-bSJtA5B4AaABAg,2023-12-06 05:52:29,0,"Hats off to Ranveer Kapoor, Bobby Deol, Anil Kapoor  SRV",http://www.youtube.com/@shamiurrahman3512
1274,@vanshartvlogs6791,I watched the movie yesterday. It's mind blowing and gives goosebumps🔥🥵,UgwNIG5QAcr5vt-81ZR4AaABAg,,13,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwNIG5QAcr5vt-81ZR4AaABAg,2023-12-06 05:44:37,0,I watched the movie yesterday. It's mind blowing and gives goosebumps🔥🥵,http://www.youtube.com/@vanshartvlogs6791
1275,@kamnisahu737,Ranbir Kapoor ne jb se Sanju Kiya hai mujhe bs Sanjay dutt dikhte hain unme 😅❤😂,Ugwy_aRWUfevMfZJ_fB4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugwy_aRWUfevMfZJ_fB4AaABAg,2023-12-06 05:28:32,0,Ranbir Kapoor ne jb se Sanju Kiya hai mujhe bs Sanjay dutt dikhte hain unme 😅❤😂,http://www.youtube.com/@kamnisahu737
1276,@palzumgrg5529,Love it💖,UgziN0gzOF_piIiPyUl4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgziN0gzOF_piIiPyUl4AaABAg,2023-12-06 05:11:42,0,Love it💖,http://www.youtube.com/@palzumgrg5529
1277,@dibakarjyotibora7779,I request t series to release this OST or BGM.....,UgxwRPgrba3hjJn6Sjd4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxwRPgrba3hjJn6Sjd4AaABAg,2023-12-06 05:04:00,0,I request t series to release this OST or BGM.....,http://www.youtube.com/@dibakarjyotibora7779
1278,@DhirajKumar-dg2rz,Best of best🎉🎉🎉🎉,Ugzc4pFJyveTxW26Sm14AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugzc4pFJyveTxW26Sm14AaABAg,2023-12-06 04:58:40,0,Best of best🎉🎉🎉🎉,http://www.youtube.com/@DhirajKumar-dg2rz
1279,@ROY-VINAY91,Animal 2 Shahid Kapoor is best,UgxX514Vzeyoz_2WP8N4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxX514Vzeyoz_2WP8N4AaABAg,2023-12-06 04:16:23,0,Animal 2 Shahid Kapoor is best,http://www.youtube.com/@ROY-VINAY91
1280,@user-mb9bz2wl5w,2:10 goosebumps,UgyBLJdfXVvOSeu8JRd4AaABAg,,25,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyBLJdfXVvOSeu8JRd4AaABAg,2023-12-06 04:14:22,0,2:10 goosebumps,http://www.youtube.com/@user-mb9bz2wl5w
1281,@JagroopSingh-xn5lb,❤❤❤,UgxCI5L3goRDU6zIxP94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxCI5L3goRDU6zIxP94AaABAg,2023-12-06 04:13:14,0,❤❤❤,http://www.youtube.com/@JagroopSingh-xn5lb
1282,@ANTIQUEITEMS44,KONN KON ANIMAL DEKH AYA LIKE 😅,UgyMfYB80AnrV_DA0_Z4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyMfYB80AnrV_DA0_Z4AaABAg,2023-12-06 04:08:23,0,KONN KON ANIMAL DEKH AYA LIKE 😅,http://www.youtube.com/@ANTIQUEITEMS44
1283,@jeevanjyotshergill2406,What a wonderful movie 🎉,UgzJsVpjNKIhCqGcE-l4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzJsVpjNKIhCqGcE-l4AaABAg,2023-12-06 04:01:31,0,What a wonderful movie 🎉,http://www.youtube.com/@jeevanjyotshergill2406
1284,@user-gc1nj1vz7t,रणवीर सिंह की मूवी है लगा कुछ Funny hoga yaha to kuchh aur hi ho raha hai 😂😂😂,UgyAcF329n69lCt0FWp4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyAcF329n69lCt0FWp4AaABAg,2023-12-06 03:56:54,0,रणवीर सिंह की मूवी है लगा कुछ Funny hoga yaha to kuchh aur hi ho raha hai 😂😂😂,http://www.youtube.com/@user-gc1nj1vz7t
1285,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,Ugx-ByAOix2w7bvruQl4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugx-ByAOix2w7bvruQl4AaABAg,2023-12-06 02:26:08,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1286,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,Ugx_xoDh0J5bj34at6F4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugx_xoDh0J5bj34at6F4AaABAg,2023-12-06 02:26:04,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1287,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,UgyxJe7m0tgaw0tLYXt4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyxJe7m0tgaw0tLYXt4AaABAg,2023-12-06 02:26:01,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1288,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,UgwiBpGuDly6cqT6kpB4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwiBpGuDly6cqT6kpB4AaABAg,2023-12-06 02:25:57,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1289,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,UgyRKYZEe8F9HGdqG7l4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgyRKYZEe8F9HGdqG7l4AaABAg,2023-12-06 02:25:53,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1290,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,UgwPNz65SoL7FpplRXt4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwPNz65SoL7FpplRXt4AaABAg,2023-12-06 02:25:46,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1291,@sanatanireels,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,Ugzm5OOCtW_pLDZinjN4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugzm5OOCtW_pLDZinjN4AaABAg,2023-12-06 02:25:42,0,Vibes from this Teaser🔥 Another Blockbuster From Bollywood 💥,http://www.youtube.com/@sanatanireels
1292,@NasimaAkter-dz3pi,Mahesh babu ka kiya kam hai nahi samjha,UgxrWrUF45KGkcXMEgp4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxrWrUF45KGkcXMEgp4AaABAg,2023-12-06 02:21:14,0,Mahesh babu ka kiya kam hai nahi samjha,http://www.youtube.com/@NasimaAkter-dz3pi
1293,@tekbahadurjugjali7043,"These days Bollywood is all about beard, muscle, sex and violence",Ugxg6Mz5lQE_7FtXbLF4AaABAg,,2,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxg6Mz5lQE_7FtXbLF4AaABAg,2023-12-06 02:04:51,0,"These days Bollywood is all about beard, muscle, sex and violence",http://www.youtube.com/@tekbahadurjugjali7043
1294,@viratfansclub626,👿👿👿 very no,Ugy_al9g9KJsTRspNRd4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugy_al9g9KJsTRspNRd4AaABAg,2023-12-06 01:31:05,0,👿👿👿 very no,http://www.youtube.com/@viratfansclub626
1295,@amitpalbains9361,This movie did not live up to the hype. The trailers are amazing. The movies storyline sucks.,UgxbI0nq2l2b05Wuhu54AaABAg,,3,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxbI0nq2l2b05Wuhu54AaABAg,2023-12-06 01:21:38,0,This movie did not live up to the hype. The trailers are amazing. The movies storyline sucks.,http://www.youtube.com/@amitpalbains9361
1296,@akashsahu1999,Waiting for Jamal jamalo song to release officially ❤,Ugz3wZ81zgGYM7tutj54AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugz3wZ81zgGYM7tutj54AaABAg,2023-12-06 01:19:22,0,Waiting for Jamal jamalo song to release officially ❤,http://www.youtube.com/@akashsahu1999
1297,@user-hu8op4xv8s,I think ajay devgan is better option for Ranbir,Ugwmh_4Cxn1RCEzNLfp4AaABAg,,1,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugwmh_4Cxn1RCEzNLfp4AaABAg,2023-12-06 01:08:51,1,I think ajay devgan is better option for Ranbir,http://www.youtube.com/@user-hu8op4xv8s
1298,@shivamjha481,Bolo zubaan kesari,Ugwmh_4Cxn1RCEzNLfp4AaABAg.9xyZtclYoi99xy_wCcYBlY,@user-hu8op4xv8s,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugwmh_4Cxn1RCEzNLfp4AaABAg.9xyZtclYoi99xy_wCcYBlY,2023-12-06 01:17:56,0,Bolo zubaan kesari,http://www.youtube.com/@shivamjha481
1299,@AshikVlogSBD613,Beautiful,UgzyvIvsNjcpySF8OOV4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgzyvIvsNjcpySF8OOV4AaABAg,2023-12-06 01:08:28,0,Beautiful,http://www.youtube.com/@AshikVlogSBD613
1300,@andryushka7197,Iconic movie.👑,UgwTD27afij4FeHSk8J4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwTD27afij4FeHSk8J4AaABAg,2023-12-06 01:03:22,0,Iconic movie.👑,http://www.youtube.com/@andryushka7197
1301,@ashiktechstudio,Nice..,UgwYAROd5Sv8oxshob94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwYAROd5Sv8oxshob94AaABAg,2023-12-06 00:55:29,0,Nice..,http://www.youtube.com/@ashiktechstudio
1302,@mj9042,Lol trailer looked like it would good psychological thriller It turned out regular movie i am feeling piitty on those who thinks it was even a good film because they have never seen real gangster movies many thing of from movies were cheap ripped off from the godfather Those sikhbwere singing in middle of fight Same goes wid ennding fight punjabi song was played Which looked like daily soap,Ugxugf4x8bmah7G-cP94AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=Ugxugf4x8bmah7G-cP94AaABAg,2023-12-06 00:53:30,0,Lol trailer looked like it would good psychological thriller It turned out regular movie i am feeling piitty on those who thinks it was even a good film because they have never seen real gangster movies many thing of from movies were cheap ripped off from the godfather Those sikhbwere singing in middle of fight Same goes wid ennding fight punjabi song was played Which looked like daily soap,http://www.youtube.com/@mj9042
1303,@rashi55588,Sch me mst thi movie❤......... but ye movie to khtm hoke bhi nhi khtam huyi 😅😅😅😅ab iska 2nd part bhi aayega.....,UgxYxq5chkbdDSLxxfJ4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxYxq5chkbdDSLxxfJ4AaABAg,2023-12-06 00:49:38,1,Sch me mst thi movie❤......... but ye movie to khtm hoke bhi nhi khtam huyi 😅😅😅😅ab iska 2nd part bhi aayega.....,http://www.youtube.com/@rashi55588
1304,@mj9042,When you have zero idea about good movies and never seen movies like scarface godfather satya GOW its an another crap like kgf 2,UgxYxq5chkbdDSLxxfJ4AaABAg.9xyXgtjKnOZ9xyYPFCPAmp,@rashi55588,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgxYxq5chkbdDSLxxfJ4AaABAg.9xyXgtjKnOZ9xyYPFCPAmp,2023-12-06 00:55:50,0,When you have zero idea about good movies and never seen movies like scarface godfather satya GOW its an another crap like kgf 2,http://www.youtube.com/@mj9042
1305,@ranjeetasharma9527,Ranbir just awsm.,UgwwQfOttSqjcu_Hi8F4AaABAg,,0,https://www.youtube.com/watch?v=Dydmpfo68DA&lc=UgwwQfOttSqjcu_Hi8F4AaABAg,2023-12-06 00:33:56,0,Ranbir just awsm.,http://www.youtube.com/@ranjeetasharma9527
